#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
1444002	286077	1452	130292	107836	-	-	FAM83H	CSNK1A1	AI3	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q6ZRV2	Q71RB4	NP_940890	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1444003	399687	1452	134384	107836	-	-	MYO18A	CSNK1A1	MYSPDZ|SPR210	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92614	Q9NYE8|A0A024QZ63	NP_976063|NP_001333694|NP_001333695|NP_001333696|NP_001333697|NP_510880	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1459335	56041	1452	207788	107836	-	-	Uso1	CSNK1A1	115kDa|TAP|Vdp	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q9Z1Z0	-	NP_062363	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Mus musculus	Homo sapiens
1459336	71878	1452	215001	107836	RP23-119H5.1	-	Fam83d	CSNK1A1	2310007D09Rik|BB104611	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q9D7I8	-	NP_082251	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Mus musculus	Homo sapiens
1459337	218811	1452	230067	107836	-	-	Sec24c	CSNK1A1	2610204K03Rik|mKIAA0079	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	10090	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	-	Q80U83|G3X972	NP_001161745|NP_766184	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Mus musculus	Homo sapiens
1515326	4194	1452	110359	107836	RP11-430C7.1	-	MDM4	CSNK1A1	HDMX|MDMX|MRP1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-Western	physical	Chen L (2015)	PUBMED:25825738	9606	9606	Low Throughput	-	-	Figure S1	-	BIOGRID	O15151	Q68DC0|A0A087WTR9|Q59FS6|A0A087WUE3|A0A024R990|A0A087WZ58	NP_001265445|NP_001265447|NP_001265446|NP_002384|NP_001265448|NP_001191100|NP_001191101	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1521146	7157	1452	113010	107836	-	-	TP53	CSNK1A1	BCC7|LFS1|P53|TRP53	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-Western	physical	Wei X (2016)	PUBMED:27114532	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1521679	1452	84433	107836	124073	-	-	CSNK1A1	CARD11	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	BENTA|BIMP3|CARMA1|IMD11|PPBL	Affinity Capture-Western	physical	Hatchi EM (2014)	PUBMED:25088585	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q9BXL7	Q8TES3|A0A024R854	NP_001311210|NP_115791	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1521680	1452	8915	107836	114429	-	RP11-234D19.2	CSNK1A1	BCL10	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	CARMEN|CIPER|CLAP|IMD37|c-E10|mE10	Affinity Capture-Western	physical	Hatchi EM (2014)	PUBMED:25088585	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	O95999	-	NP_001307644|NP_003912	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1521681	1452	10892	107836	116098	-	-	CSNK1A1	MALT1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	IMD12|MLT|MLT1	Affinity Capture-Western	physical	Hatchi EM (2014)	PUBMED:25088585	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q9UDY8	A8K5S1	NP_006776|NP_776216	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1533723	4772	1452	110845	107836	-	-	NFATC1	CSNK1A1	NF-ATC|NFAT2|NFATc	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Gabriel CH (2016)	PUBMED:27637333	9606	9606	High Throughput	7.5	-	The score displays the factor of enrichment of the prey protein. It is a ratio of the prey protein's abundance in CoIP-MS when the bait protein was present versus its abundance in control experiments without bait protein. The shown values are means from >= 2 experiments.	-	BIOGRID	O95644	F5H4S8|B4DER8|K7ER53|A8K9C6	NP_001265599|NP_001265598|NP_001265602|NP_001265601|NP_006153|NP_765975|NP_765976|NP_765977|NP_001265604|NP_765978	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2205679	1452	8878	107836	114397	-	-	CSNK1A1	SQSTM1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Biochemical Activity	physical	Watanabe Y (2017)	PUBMED:27846364	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q13501	-	NP_003891|NP_001135771|NP_001135770	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2206421	474	1452	106964	107836	-	-	ATOH1	CSNK1A1	ATH1|HATH1|MATH-1|bHLHa14	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-Western	physical	Cheng YF (2016)	PUBMED:27542412	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92858	-	NP_005163	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2206733	51185	1452	119360	107836	AD-006	-	CRBN	CSNK1A1	MRT2|MRT2A	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-Western	physical	Nguyen TV (2016)	PUBMED:26990986	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96SW2	A0A024R2H8	NP_001166953|NP_057386	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2211169	999	1452	107434	107836	-	-	CDH1	CSNK1A1	Arc-1|CD324|CDHE|ECAD|LCAM|UVO	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Proximity Label-MS	physical	Guo Z (2014)	PUBMED:25468996	9606	9606	High Throughput	-	-	-	-	BIOGRID	P12830	-	NP_001304113|NP_001304115|NP_004351|NP_001304114	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2217487	1452	644815	107836	569917	-	-	CSNK1A1	FAM83G	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	PAWS1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999999993	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999999993, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	A6ND36	-	NP_001035088	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2217531	4194	1452	110359	107836	RP11-430C7.1	-	MDM4	CSNK1A1	HDMX|MDMX|MRP1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999999992	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999999992, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	O15151	Q68DC0|A0A087WTR9|Q59FS6|A0A087WUE3|A0A024R990|A0A087WZ58	NP_001265445|NP_001265447|NP_001265446|NP_002384|NP_001265448|NP_001191100|NP_001191101	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2217798	28966	1452	118791	107836	SBBI31	-	SNX24	CSNK1A1	PRO1284	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999999981	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999999981, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9Y343	-	NP_054754	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2217908	1452	114991	107836	125407	-	RP11-56P10.2	CSNK1A1	ZNF618	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	FP13169|NEDD10	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999999974	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999999974, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q5T7W0	-	NP_588615	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2217961	340069	1452	130989	107836	-	-	FAM170A	CSNK1A1	ZNFD	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999999971	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999999971, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	A1A519	-	NP_001157463|NP_877438	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2223790	1452	57683	107836	121710	-	-	CSNK1A1	ZDBF2	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	-	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.9999828	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.9999828, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q9HCK1	N0DVX5|N0DVB2	NP_065974|NP_001356583|NP_001272478	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2225002	136263	1452	126451	107836	-	-	SSMEM1	CSNK1A1	C7orf45	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999961821	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999961821, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q8WWF3	A4D1L0	NP_660311	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2226100	284680	1452	129933	107836	HSD20	-	C1orf111	CSNK1A1	-	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999930053	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999930053, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q5T0L3	-	NP_872387	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2226277	1452	9462	107836	114848	-	RP4-593C16.1	CSNK1A1	RASAL2	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	NGAP	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999923365	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999923365, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q9UJF2	A8K2P3	NP_733793|NP_004832	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2226719	1452	26130	107836	117568	-	RP11-184B22.1	CSNK1A1	GAPVD1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	GAPEX5|GAPex-5|RAP6	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999902293	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999902293, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q14C86	A0A024R875|B4DGD8|A0A024R862|A0A024R8A2	NP_001341228|NP_001341229|NP_001341223|NP_001269609|NP_001269608|NP_001341224|NP_001341222|NP_001341230|NP_001269610|NP_001341225|NP_001341226|NP_001341227|NP_056450|NP_001317706|NP_001317707	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2228013	1452	3161	107836	109404	-	-	CSNK1A1	HMMR	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	CD168|IHABP|RHAMM	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999811436	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999811436, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	O75330	-	NP_036617|NP_036616|NP_001136028|NP_001136029	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2228685	388468	1452	132700	107836	-	-	POTEC	CSNK1A1	A26B2|CT104.6|POTE-18|POTE18	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999744359	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999744359, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	B2RU33	-	NP_001131143	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2232447	1452	81610	107836	123547	-	-	CSNK1A1	FAM83D	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	C20orf129|CHICA|dJ616B8.3	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.998946167	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.998946167, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q9H4H8	A0A087WXK8	NP_112181	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2233477	1452	4041	107836	110220	-	-	CSNK1A1	LRP5	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	BMND1|EVR1|EVR4|HBM|LR3|LRP-5|LRP7|OPPG|OPS|OPTA1|VBCH2	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.998516524	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.998516524, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	O75197	-	NP_002326|NP_001278831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2236265	1452	8925	107836	114439	-	-	CSNK1A1	HERC1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	p532|p619	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.996693184	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.996693184, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q15751	A0A024R5W0	NP_003913	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2239863	102724631	1452	130821	107836	-	-	POTEB3	CSNK1A1	POTE-15|POTEB	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.992411208	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.992411208, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q6S5H4	A0A096LPD0|A0JP26	NP_997238	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2240350	1452	9736	107836	115085	-	-	CSNK1A1	USP34	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	-	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.991604866	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.991604866, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q70CQ2	-	NP_055524	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2243385	58504	1452	121832	107836	-	-	ARHGAP22	CSNK1A1	RhoGAP2|RhoGap22	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.98505645	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.98505645, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q7Z5H3	-	NP_067049|NP_001242954|NP_001242955|NP_001242953|NP_001334664|NP_001334667	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2244912	1452	286077	107836	130292	-	-	CSNK1A1	FAM83H	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	AI3	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.980331107	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.980331107, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q6ZRV2	Q71RB4	NP_940890	-	-	-	-	-	-	Homo sapiens	Homo sapiens
