#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
439795	855897	854691	35980	34876	YPL204W	YIL115C	HRR25	NUP159	KTI14|serine/threonine protein kinase HRR25|L000000810	NUP158|RAT7|FG-nucleoporin NUP159|L000002782	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	1.0	-	-	-	BIOGRID	P29295	-	NP_015120	P40477	-	NP_012151	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439796	855897	853385	35980	33693	YPL204W	YJL061W	HRR25	NUP82	KTI14|serine/threonine protein kinase HRR25|L000000810	HRB187|linker nucleoporin NUP82|L000002941	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	0.903	-	-	-	BIOGRID	P29295	-	NP_015120	P40368	-	NP_012474	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439797	855897	852229	35980	32647	YPL204W	YBL051C	HRR25	PIN4	KTI14|serine/threonine protein kinase HRR25|L000000810	MDT1	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	0.999	-	-	-	BIOGRID	P29295	-	NP_015120	P34217	-	NP_009502	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439798	855897	856869	35980	36876	YPL204W	YER132C	HRR25	PMD1	KTI14|serine/threonine protein kinase HRR25|L000000810	L000003968	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	1.0	-	-	-	BIOGRID	P29295	-	NP_015120	P32634	-	NP_011058	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439799	855897	850511	35980	31114	YPL204W	YFL033C	HRR25	RIM15	KTI14|serine/threonine protein kinase HRR25|L000000810	TAK1|protein kinase RIM15|L000003524|L000003204	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	1.0	-	-	-	BIOGRID	P29295	-	NP_015120	P43565	-	NP_116620	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439800	855897	854883	35980	35052	YPL204W	YML091C	HRR25	RPM2	KTI14|serine/threonine protein kinase HRR25|L000000810	L000001743	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	0.999	-	-	-	BIOGRID	P29295	-	NP_015120	Q02773	-	NP_013619	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439801	855897	853347	35980	33659	YPL204W	YJL098W	HRR25	SAP185	KTI14|serine/threonine protein kinase HRR25|L000000810	L000003246	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	0.999	-	-	-	BIOGRID	P29295	-	NP_015120	P40856	-	NP_012437	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439802	855897	855492	35980	35609	YPL204W	YNL229C	HRR25	URE2	KTI14|serine/threonine protein kinase HRR25|L000000810	[URE3]|L000002439	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	0.999	-	-	-	BIOGRID	P29295	-	NP_015120	P23202	-	NP_014170	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439803	855897	855524	35980	35636	YPL204W	YNL197C	HRR25	WHI3	KTI14|serine/threonine protein kinase HRR25|L000000810	mRNA-binding protein WHI3|L000002486	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	0.999	-	-	-	BIOGRID	P29295	-	NP_015120	P34761	-	NP_014202	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439804	855897	852170	35980	32599	YPL204W	YBL104C	HRR25	SEA4	KTI14|serine/threonine protein kinase HRR25|L000000810	YBL103C-A	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	1.0	-	-	-	BIOGRID	P29295	-	NP_015120	P38164	-	NP_009446	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439805	855897	852526	35980	32921	YPL204W	YBR225W	HRR25	YBR225W	KTI14|serine/threonine protein kinase HRR25|L000000810	-	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	0.999	-	-	-	BIOGRID	P29295	-	NP_015120	P38321	-	NP_009784	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439806	855897	853971	35980	34227	YPL204W	YKR096W	HRR25	ESL2	KTI14|serine/threonine protein kinase HRR25|L000000810	-	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	0.905	-	-	-	BIOGRID	P29295	-	NP_015120	P36168	-	NP_013022	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
439807	855897	854071	35980	34319	YPL204W	YOL083W	HRR25	ATG34	KTI14|serine/threonine protein kinase HRR25|L000000810	ATG19-B	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	1.0	-	-	-	BIOGRID	P29295	-	NP_015120	Q12292	-	NP_014558	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
440020	855052	855897	35208	35980	YMR036C	YPL204W	MIH1	HRR25	putative tyrosine protein phosphatase MIH1|L000001111	KTI14|serine/threonine protein kinase HRR25|L000000810	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	0.999	-	-	-	BIOGRID	P23748	-	NP_013750	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
440079	851533	855897	32028	35980	YDL028C	YPL204W	MPS1	HRR25	PAC8|RPK1|serine/threonine/tyrosine protein kinase MPS1|L000001698	KTI14|serine/threonine protein kinase HRR25|L000000810	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	1.0	-	-	-	BIOGRID	P54199	-	NP_010256	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
440151	852743	855897	33118	35980	YGL134W	YPL204W	PCL10	HRR25	L000004042	KTI14|serine/threonine protein kinase HRR25|L000000810	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	1.0	-	-	-	BIOGRID	P53124	-	NP_011381	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
440338	850647	855897	31238	35980	YLL013C	YPL204W	PUF3	HRR25	mRNA-binding protein PUF3	KTI14|serine/threonine protein kinase HRR25|L000000810	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	0.946	-	-	-	BIOGRID	Q07807	-	NP_013088	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
440372	852719	855897	33096	35980	YGL158W	YPL204W	RCK1	HRR25	putative serine/threonine protein kinase RCK1|L000001592	KTI14|serine/threonine protein kinase HRR25|L000000810	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	1.0	-	-	-	BIOGRID	P38622	-	NP_011357	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
440494	852171	855897	32600	35980	YBL103C	YPL204W	RTG3	HRR25	L000003152	KTI14|serine/threonine protein kinase HRR25|L000000810	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	0.935	-	-	-	BIOGRID	P38165	-	NP_009447	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
440529	856866	855897	36873	35980	YER129W	YPL204W	SAK1	HRR25	PAK1|serine/threonine protein kinase SAK1|L000001333	KTI14|serine/threonine protein kinase HRR25|L000000810	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	1.0	-	-	-	BIOGRID	P38990	-	NP_011055	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
440930	853683	855897	33967	35980	YKL171W	YPL204W	NNK1	HRR25	protein kinase NNK1	KTI14|serine/threonine protein kinase HRR25|L000000810	Affinity Capture-MS	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	High Throughput	1.0	-	-	-	BIOGRID	P36003	-	NP_012750	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
441678	853683	855897	33967	35980	YKL171W	YPL204W	NNK1	HRR25	protein kinase NNK1	KTI14|serine/threonine protein kinase HRR25|L000000810	Affinity Capture-Western	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P36003	-	NP_012750	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
441686	851533	855897	32028	35980	YDL028C	YPL204W	MPS1	HRR25	PAC8|RPK1|serine/threonine/tyrosine protein kinase MPS1|L000001698	KTI14|serine/threonine protein kinase HRR25|L000000810	Affinity Capture-Western	physical	Breitkreutz A (2010)	PUBMED:20489023	559292	559292	Low Throughput	-	-	-	-	BIOGRID	P54199	-	NP_010256	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
447894	856115	855897	36184	35980	YPR007C	YPL204W	REC8	HRR25	SPO69|L000004667	KTI14|serine/threonine protein kinase HRR25|L000000810	Co-purification	physical	Katis VL (2010)	PUBMED:20230747	559292	559292	Low Throughput	-	-	-	-	BIOGRID	Q12188	-	NP_015332	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
447898	856115	855897	36184	35980	YPR007C	YPL204W	REC8	HRR25	SPO69|L000004667	KTI14|serine/threonine protein kinase HRR25|L000000810	Affinity Capture-MS	physical	Katis VL (2010)	PUBMED:20230747	559292	559292	High Throughput	-	-	-	-	BIOGRID	Q12188	-	NP_015332	P29295	-	NP_015120	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
447904	851545	855897	32038	35980	YDL017W	YPL204W	CDC7	HRR25	LSD6|SAS1|serine/threonine protein kinase CDC7|L000000247	KTI14|serine/threonine protein kinase HRR25|L000000810	Phenotypic Enhancement	genetic	Katis VL (2010)	PUBMED:20230747	559292	559292	High Throughput	-	-	double mutants show delays in the meiotic cell cycle due to the inability to cleave REC8	-	BIOGRID	P06243	-	NP_010267	P29295	-	NP_015120	APO:0000039	meiosis	phenotype	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520501	855897	853569	35980	33861	YPL204W	YJR105W	HRR25	ADO1	KTI14|serine/threonine protein kinase HRR25|L000000810	adenosine kinase	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P47143	-	NP_012639	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520502	855897	856044	35980	36117	YPL204W	YPL061W	HRR25	ALD6	KTI14|serine/threonine protein kinase HRR25|L000000810	ALD1|aldehyde dehydrogenase (NADP(+)) ALD6|L000003206	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P54115	-	NP_015264	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520503	855897	854309	35980	34535	YPL204W	YOR141C	HRR25	ARP8	KTI14|serine/threonine protein kinase HRR25|L000000810	L000003437	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	Q12386	-	NP_014784	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520504	855897	856268	35980	36314	YPL204W	YPR145W	HRR25	ASN1	KTI14|serine/threonine protein kinase HRR25|L000000810	asparagine synthase (glutamine-hydrolyzing) 1|L000002732	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P49089	-	NP_015471	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520505	855897	853482	35980	33778	YPL204W	YJR025C	HRR25	BNA1	KTI14|serine/threonine protein kinase HRR25|L000000810	HAD1|3-hydroxyanthranilate 3,4-dioxygenase|L000003490	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P47096	-	NP_012559	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520506	855897	856683	35980	36700	YPL204W	YEL029C	HRR25	BUD16	KTI14|serine/threonine protein kinase HRR25|L000000810	putative pyridoxal kinase BUD16	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P39988	-	NP_010885	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520507	855897	855529	35980	35641	YPL204W	YNL192W	HRR25	CHS1	KTI14|serine/threonine protein kinase HRR25|L000000810	USA4|chitin synthase CHS1|L000000329	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P08004	-	NP_014207	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520508	855897	853573	35980	33865	YPL204W	YJR109C	HRR25	CPA2	KTI14|serine/threonine protein kinase HRR25|L000000810	carbamoyl-phosphate synthase (glutamine-hydrolyzing) CPA2|L000000400	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P03965	-	NP_012643	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520509	855897	855704	35980	35799	YPL204W	YNL027W	HRR25	CRZ1	KTI14|serine/threonine protein kinase HRR25|L000000810	HAL8|TCN1|DNA-binding transcription factor CRZ1|L000004202	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P53968	-	NP_014371	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520510	855897	856439	35980	36475	YPL204W	YHR043C	HRR25	DOG2	KTI14|serine/threonine protein kinase HRR25|L000000810	L000000516	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P38773	-	NP_011909	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520511	855897	853544	35980	33837	YPL204W	YJR082C	HRR25	EAF6	KTI14|serine/threonine protein kinase HRR25|L000000810	-	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P47128	-	NP_012615	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520512	855897	853114	35980	33453	YPL204W	YGR200C	HRR25	ELP2	KTI14|serine/threonine protein kinase HRR25|L000000810	KTI3|TOT2|Elongator subunit ELP2	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P42935	-	NP_011716	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520513	855897	852307	35980	32722	YPL204W	YBR019C	HRR25	GAL10	KTI14|serine/threonine protein kinase HRR25|L000000810	bifunctional UDP-glucose 4-epimerase/aldose 1-epimerase|L000000663	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P04397	-	NP_009575	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520514	855897	851904	35980	32362	YPL204W	YDR309C	HRR25	GIC2	KTI14|serine/threonine protein kinase HRR25|L000000810	L000003314	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	Q06648	-	NP_010595	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520515	855897	850962	35980	31526	YPL204W	YLR258W	HRR25	GSY2	KTI14|serine/threonine protein kinase HRR25|L000000810	glycogen (starch) synthase GSY2|L000000740	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P27472	-	NP_013359	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520516	855897	853138	35980	33476	YPL204W	YGR223C	HRR25	HSV2	KTI14|serine/threonine protein kinase HRR25|L000000810	-	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P50079	-	NP_011739	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520517	855897	854483	35980	34695	YPL204W	YOR306C	HRR25	MCH5	KTI14|serine/threonine protein kinase HRR25|L000000810	-	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	Q08777	-	NP_014951	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520518	855897	856198	35980	36254	YPL204W	YPR083W	HRR25	MDM36	KTI14|serine/threonine protein kinase HRR25|L000000810	-	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	Q06820	-	NP_015408	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520519	855897	852915	35980	33272	YPL204W	YGR028W	HRR25	MSP1	KTI14|serine/threonine protein kinase HRR25|L000000810	YTA4|L000001200|L000002558	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P28737	-	NP_011542	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520520	855897	853955	35980	34211	YPL204W	YKR080W	HRR25	MTD1	KTI14|serine/threonine protein kinase HRR25|L000000810	methylenetetrahydrofolate dehydrogenase (NAD(+))|L000001210	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	Q02046	-	NP_013006	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520521	855897	855016	35980	35174	YPL204W	YMR004W	HRR25	MVP1	KTI14|serine/threonine protein kinase HRR25|L000000810	L000001221	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P40959	-	NP_013717	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520522	855897	850991	35980	31550	YPL204W	YLR285W	HRR25	NNT1	KTI14|serine/threonine protein kinase HRR25|L000000810	-	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	Q05874	-	NP_013387	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520523	855897	855932	35980	36012	YPL204W	YPL171C	HRR25	OYE3	KTI14|serine/threonine protein kinase HRR25|L000000810	ZRG6|L000001326	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P41816	-	NP_015154	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520524	855897	852743	35980	33118	YPL204W	YGL134W	HRR25	PCL10	KTI14|serine/threonine protein kinase HRR25|L000000810	L000004042	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P53124	-	NP_011381	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520525	855897	853654	35980	33941	YPL204W	YKL181W	HRR25	PRS1	KTI14|serine/threonine protein kinase HRR25|L000000810	PRP1|ribose phosphate diphosphokinase subunit PRS1|L000001494	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P32895	-	NP_012740	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520526	855897	856473	35980	36508	YPL204W	YHR074W	HRR25	QNS1	KTI14|serine/threonine protein kinase HRR25|L000000810	glutamine-dependent NAD(+) synthetase|S000007569	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P38795	-	NP_011941	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520527	855897	854284	35980	34513	YPL204W	YOR117W	HRR25	RPT5	KTI14|serine/threonine protein kinase HRR25|L000000810	YTA1|proteasome regulatory particle base subunit RPT5|L000002555	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P33297	-	NP_014760	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520528	855897	855256	35980	35394	YPL204W	YMR216C	HRR25	SKY1	KTI14|serine/threonine protein kinase HRR25|L000000810	serine/threonine protein kinase SKY1|L000003941	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	Q03656	-	NP_013943	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520529	855897	856405	35980	36441	YPL204W	YHR014W	HRR25	SPO13	KTI14|serine/threonine protein kinase HRR25|L000000810	L000002004	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P23624	-	NP_011878	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520530	855897	855659	35980	35757	YPL204W	YNL066W	HRR25	SUN4	KTI14|serine/threonine protein kinase HRR25|L000000810	SCW3|putative glucosidase SUN4|L000004564|L000004151	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P53616	-	NP_014333	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520531	855897	851448	35980	31952	YPL204W	YDL110C	HRR25	TMA17	KTI14|serine/threonine protein kinase HRR25|L000000810	ADC17|S000154294	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	Q12513	-	NP_010173	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
520532	855897	856922	35980	36928	YPL204W	YER175C	HRR25	TMT1	KTI14|serine/threonine protein kinase HRR25|L000000810	TAM1	Reconstituted Complex	physical	Fasolo J (2011)	PUBMED:21460040	559292	559292	High Throughput	-	-	High Throughput: Proteome microarrays were used to identify proteins that interact with protein kinases.	-	BIOGRID	P29295	-	NP_015120	P32643	-	NP_011102	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Saccharomyces cerevisiae (S288c)
